"Date Time","p (mbar)","T (degC)","Tpot (K)","Tdew (degC)","rh (%)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","sh (g/kg)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","max. wv (m/s)","wd (deg)"
15.06.2009 13:30:00,988.20,20.65,294.81,14.38,67.30,24.38,16.41,7.97,10.39,16.60,1164.32,2.82,4.13,17.06
15.06.2009 13:40:00,988.07,20.52,294.69,14.26,67.34,24.18,16.29,7.90,10.32,16.48,1164.74,3.65,5.13,15.40
15.06.2009 13:50:00,988.05,20.42,294.59,14.30,67.92,24.04,16.33,7.71,10.34,16.52,1165.09,2.70,4.50,8.37
15.06.2009 14:00:00,988.03,20.41,294.58,14.21,67.54,24.02,16.22,7.80,10.28,16.42,1165.15,2.79,4.50,21.16
15.06.2009 14:10:00,987.79,20.42,294.61,14.39,68.30,24.04,16.42,7.62,10.40,16.62,1164.74,3.31,5.00,24.39
15.06.2009 14:20:00,987.68,20.49,294.69,14.50,68.50,24.14,16.54,7.60,10.48,16.74,1164.28,2.79,4.25,135.00
15.06.2009 14:30:00,987.50,20.25,294.47,14.23,68.30,23.78,16.25,7.54,10.30,16.45,1165.15,4.01,5.63,20.65
15.06.2009 14:40:00,987.48,20.05,294.27,13.98,68.06,23.49,15.99,7.50,10.13,16.19,1166.04,3.73,5.00,18.31
15.06.2009 14:50:00,987.31,19.60,293.83,14.12,70.60,22.85,16.13,6.72,10.22,16.34,1167.56,2.92,4.75,10.81
15.06.2009 15:00:00,987.19,18.89,293.13,14.69,76.60,21.86,16.74,5.11,10.62,16.96,1169.98,1.13,2.50,211.20
15.06.2009 15:10:00,987.19,18.52,292.76,15.03,80.10,21.36,17.11,4.25,10.85,17.33,1171.30,0.99,1.75,208.50
15.06.2009 15:20:00,987.43,18.29,292.51,14.90,80.60,21.05,16.97,4.08,10.76,17.18,1172.57,1.06,2.13,251.90
15.06.2009 15:30:00,987.41,18.05,292.27,14.59,80.20,20.74,16.63,4.11,10.54,16.84,1173.67,1.14,2.38,325.70
15.06.2009 15:40:00,987.58,17.46,291.66,14.88,84.80,19.98,16.94,3.04,10.74,17.16,1176.11,2.07,3.25,238.70
15.06.2009 15:50:00,987.44,16.98,291.19,14.86,87.30,19.38,16.92,2.46,10.73,17.14,1177.90,1.32,2.25,283.00
15.06.2009 16:00:00,987.40,16.90,291.11,15.27,90.10,19.28,17.38,1.91,11.02,17.60,1177.97,1.81,2.88,232.30
15.06.2009 16:10:00,987.43,16.68,290.89,15.38,92.00,19.02,17.50,1.52,11.09,17.72,1178.85,1.11,1.88,184.30
15.06.2009 16:20:00,987.37,16.86,291.08,15.31,90.60,19.24,17.43,1.81,11.05,17.65,1178.08,1.39,2.00,109.00
15.06.2009 16:30:00,987.27,16.96,291.19,15.80,92.90,19.36,17.98,1.37,11.41,18.22,1177.30,1.77,2.63,138.30
15.06.2009 16:40:00,987.20,16.79,291.02,15.82,94.00,19.15,18.00,1.15,11.42,18.23,1177.89,0.94,1.88,183.30
15.06.2009 16:50:00,987.08,16.56,290.80,15.54,93.70,18.87,17.68,1.19,11.22,17.91,1178.83,1.04,1.38,243.10
15.06.2009 17:00:00,986.70,16.54,290.81,15.37,92.80,18.85,17.49,1.36,11.10,17.73,1178.54,0.97,1.75,37.62
15.06.2009 17:10:00,986.61,16.60,290.88,15.46,93.00,18.92,17.60,1.32,11.17,17.83,1178.14,1.28,2.00,348.80
15.06.2009 17:20:00,986.45,16.58,290.87,15.28,92.00,18.90,17.38,1.51,11.04,17.62,1178.13,2.40,3.88,14.61
15.06.2009 17:30:00,986.31,16.47,290.77,15.03,91.20,18.76,17.11,1.65,10.86,17.35,1178.53,5.29,7.63,14.81
15.06.2009 17:40:00,986.39,16.28,290.58,14.83,91.10,18.54,16.89,1.65,10.72,17.12,1179.50,5.13,7.25,20.51
15.06.2009 17:50:00,986.33,16.04,290.34,14.72,91.90,18.26,16.78,1.48,10.65,17.01,1180.46,4.24,6.75,29.08
15.06.2009 18:00:00,986.32,15.90,290.20,14.80,93.20,18.09,16.86,1.23,10.70,17.10,1180.98,4.25,6.25,23.91
15.06.2009 18:10:00,986.25,15.85,290.16,14.75,93.20,18.04,16.81,1.23,10.67,17.04,1181.12,3.85,6.00,24.87
15.06.2009 18:20:00,986.06,15.67,289.99,14.53,92.90,17.83,16.56,1.27,10.52,16.80,1181.74,4.60,7.50,21.35
15.06.2009 18:30:00,985.93,15.34,289.67,14.20,92.90,17.46,16.22,1.24,10.29,16.45,1183.10,4.82,7.00,15.83
15.06.2009 18:40:00,985.78,15.12,289.46,13.98,92.90,17.21,15.99,1.22,10.15,16.22,1183.92,4.89,6.63,19.32
15.06.2009 18:50:00,985.77,15.00,289.34,13.94,93.40,17.08,15.95,1.13,10.13,16.18,1184.42,4.75,7.00,16.15
15.06.2009 19:00:00,985.76,14.87,289.21,13.85,93.60,16.94,15.85,1.08,10.06,16.08,1184.99,4.46,6.50,12.99
15.06.2009 19:10:00,985.69,14.83,289.18,13.87,94.00,16.89,15.88,1.01,10.08,16.11,1185.06,3.89,5.50,13.66
15.06.2009 19:20:00,985.45,14.77,289.14,13.81,94.00,16.83,15.82,1.01,10.04,16.05,1185.04,4.52,7.00,17.36
15.06.2009 19:30:00,985.27,14.69,289.07,13.70,93.80,16.74,15.70,1.04,9.97,15.94,1185.20,5.16,7.25,13.74
15.06.2009 19:40:00,985.18,14.58,288.97,13.61,93.90,16.62,15.61,1.01,9.91,15.84,1185.59,5.75,7.75,10.95
15.06.2009 19:50:00,985.40,14.50,288.87,13.53,93.90,16.54,15.53,1.01,9.86,15.76,1186.22,4.58,6.75,11.91
15.06.2009 20:00:00,985.44,14.46,288.83,13.47,93.80,16.49,15.47,1.02,9.82,15.70,1186.46,4.54,6.13,12.33
15.06.2009 20:10:00,985.57,14.39,288.75,13.49,94.30,16.42,15.48,0.94,9.83,15.71,1186.90,4.13,5.75,8.01
15.06.2009 20:20:00,985.60,14.32,288.68,13.51,94.90,16.34,15.51,0.83,9.85,15.74,1187.22,4.22,6.00,13.96
15.06.2009 20:30:00,985.60,14.26,288.61,13.50,95.20,16.28,15.50,0.78,9.84,15.73,1187.47,4.32,5.88,15.67
15.06.2009 20:40:00,985.84,14.09,288.42,13.35,95.30,16.10,15.35,0.76,9.74,15.57,1188.53,4.69,6.75,18.41
15.06.2009 20:50:00,985.84,13.88,288.21,13.11,95.10,15.88,15.11,0.78,9.59,15.32,1189.51,5.38,7.13,17.37
15.06.2009 21:00:00,986.00,13.20,287.52,12.21,93.70,15.20,14.24,0.96,9.03,14.44,1192.93,4.32,7.38,13.08
15.06.2009 21:10:00,985.90,12.46,286.78,11.23,92.20,14.48,13.35,1.13,8.46,13.54,1196.31,4.27,7.25,13.93
15.06.2009 21:20:00,985.92,12.05,286.37,10.83,92.20,14.09,12.99,1.10,8.24,13.18,1198.22,3.27,6.88,19.02
15.06.2009 21:30:00,986.06,11.94,286.25,10.77,92.50,13.99,12.94,1.05,8.20,13.12,1198.88,2.06,4.63,199.80
15.06.2009 21:40:00,986.24,11.96,286.25,10.82,92.70,14.01,12.98,1.02,8.23,13.17,1198.99,2.39,5.38,338.00
15.06.2009 21:50:00,986.50,11.88,286.15,10.72,92.60,13.93,12.90,1.03,8.18,13.08,1199.69,2.02,4.25,247.80
15.06.2009 22:00:00,986.37,11.39,285.67,9.99,91.10,13.49,12.29,1.20,7.79,12.46,1201.88,2.82,5.38,29.01
15.06.2009 22:10:00,986.67,11.09,285.34,9.47,89.70,13.22,11.86,1.36,7.51,12.02,1203.71,2.56,5.13,220.70
15.06.2009 22:20:00,986.63,10.82,285.08,9.48,91.40,12.99,11.87,1.12,7.52,12.03,1204.80,2.26,3.63,210.60
15.06.2009 22:30:00,986.66,10.64,284.89,9.46,92.40,12.83,11.86,0.98,7.51,12.02,1205.61,2.03,4.25,190.00
15.06.2009 22:40:00,986.82,10.59,284.83,9.51,93.00,12.79,11.89,0.90,7.53,12.05,1206.00,1.66,3.38,351.50
15.06.2009 22:50:00,986.71,10.57,284.82,9.52,93.20,12.77,11.90,0.87,7.54,12.06,1205.95,1.74,4.00,339.30
15.06.2009 23:00:00,986.72,10.56,284.81,9.62,93.90,12.76,11.98,0.78,7.59,12.15,1205.96,1.10,2.75,225.50
15.06.2009 23:10:00,986.66,10.53,284.78,9.70,94.60,12.74,12.05,0.69,7.63,12.21,1205.99,1.43,2.75,241.40
15.06.2009 23:20:00,986.74,10.49,284.74,9.77,95.30,12.70,12.11,0.60,7.67,12.27,1206.23,1.47,2.75,253.20
15.06.2009 23:30:00,986.67,10.57,284.82,9.90,95.60,12.77,12.21,0.56,7.73,12.37,1205.75,0.97,1.50,256.70
15.06.2009 23:40:00,986.50,10.68,284.95,10.02,95.70,12.87,12.31,0.55,7.80,12.48,1205.03,0.40,1.13,83.90
15.06.2009 23:50:00,986.31,10.70,284.98,10.07,95.90,12.88,12.36,0.53,7.83,12.53,1204.69,0.79,1.50,172.20
16.06.2009 00:00:00,985.88,10.67,284.99,10.11,96.30,12.86,12.38,0.48,7.85,12.56,1204.28,1.22,2.13,109.90
16.06.2009 00:10:00,986.21,10.65,284.94,10.12,96.50,12.84,12.39,0.45,7.85,12.56,1204.77,1.58,2.88,333.70
16.06.2009 00:20:00,986.83,10.70,284.94,10.18,96.60,12.88,12.45,0.44,7.88,12.61,1205.29,1.75,2.88,278.50
16.06.2009 00:30:00,987.17,10.78,284.99,10.25,96.50,12.95,12.50,0.45,7.91,12.66,1205.34,1.95,2.88,245.10
16.06.2009 00:40:00,987.38,10.86,285.05,10.31,96.40,13.02,12.55,0.47,7.95,12.71,1205.24,1.92,3.00,252.40
16.06.2009 00:50:00,987.42,10.93,285.12,10.33,96.10,13.08,12.57,0.51,7.96,12.73,1204.98,1.43,2.88,247.80
16.06.2009 01:00:00,987.86,10.85,285.00,10.27,96.20,13.01,12.52,0.49,7.92,12.67,1205.88,2.13,3.25,239.80
16.06.2009 01:10:00,988.06,10.84,284.98,10.28,96.30,13.00,12.52,0.48,7.92,12.67,1206.17,1.48,3.13,259.40
16.06.2009 01:20:00,988.22,10.89,285.01,10.33,96.30,13.05,12.56,0.48,7.95,12.71,1206.13,1.29,2.50,253.90
16.06.2009 01:30:00,988.34,10.92,285.03,10.36,96.30,13.07,12.59,0.48,7.96,12.74,1206.14,1.57,3.25,249.30
16.06.2009 01:40:00,988.44,10.96,285.07,10.41,96.40,13.11,12.64,0.47,7.99,12.78,1206.07,1.24,2.00,247.20
16.06.2009 01:50:00,988.48,10.94,285.04,10.38,96.30,13.09,12.61,0.48,7.97,12.75,1206.22,1.16,2.63,267.90
16.06.2009 02:00:00,988.61,10.86,284.95,10.26,96.10,13.02,12.51,0.51,7.91,12.66,1206.76,1.17,2.13,237.40
16.06.2009 02:10:00,988.68,10.80,284.89,10.19,96.00,12.97,12.45,0.52,7.87,12.59,1207.13,1.63,2.63,233.80
16.06.2009 02:20:00,988.89,10.76,284.83,10.13,95.90,12.93,12.40,0.53,7.84,12.54,1207.58,1.85,3.00,245.30
16.06.2009 02:30:00,989.10,10.70,284.75,10.06,95.80,12.88,12.34,0.54,7.80,12.48,1208.12,1.67,2.63,243.50
16.06.2009 02:40:00,989.08,10.72,284.77,10.08,95.80,12.90,12.36,0.54,7.81,12.50,1208.01,1.18,2.13,249.70
16.06.2009 02:50:00,989.10,10.76,284.81,10.09,95.60,12.93,12.37,0.57,7.81,12.50,1207.86,1.20,2.00,239.20
16.06.2009 03:00:00,989.29,10.76,284.80,10.09,95.60,12.93,12.37,0.57,7.81,12.50,1208.09,1.58,2.25,243.00
16.06.2009 03:10:00,989.38,10.77,284.80,10.11,95.70,12.94,12.39,0.56,7.82,12.52,1208.15,1.95,2.88,246.50
16.06.2009 03:20:00,989.53,10.86,284.88,10.17,95.50,13.02,12.44,0.59,7.85,12.57,1207.93,1.98,3.00,240.90
16.06.2009 03:30:00,989.64,10.94,284.95,10.19,95.10,13.09,12.45,0.64,7.86,12.58,1207.72,1.34,2.13,252.90
16.06.2009 03:40:00,989.65,10.93,284.94,10.15,94.90,13.08,12.42,0.67,7.84,12.54,1207.79,1.57,2.25,243.60
16.06.2009 03:50:00,989.68,10.89,284.89,10.14,95.10,13.05,12.41,0.64,7.84,12.54,1208.00,1.67,2.50,238.30
16.06.2009 04:00:00,989.94,10.85,284.83,10.08,95.00,13.01,12.36,0.65,7.80,12.49,1208.51,2.02,3.00,243.40
16.06.2009 04:10:00,989.93,10.84,284.82,10.07,95.00,13.00,12.35,0.65,7.80,12.48,1208.54,1.43,2.50,232.80
16.06.2009 04:20:00,990.11,10.87,284.84,10.12,95.10,13.03,12.39,0.64,7.82,12.52,1208.62,0.67,1.38,199.90
16.06.2009 04:30:00,990.23,10.95,284.91,10.20,95.10,13.10,12.46,0.64,7.86,12.58,1208.39,0.80,1.50,159.70
16.06.2009 04:40:00,990.36,10.89,284.84,10.09,94.80,13.05,12.37,0.68,7.81,12.49,1208.85,0.61,1.50,133.30
16.06.2009 04:50:00,990.36,10.89,284.84,10.04,94.50,13.05,12.33,0.72,7.78,12.45,1208.87,0.97,1.38,175.90
16.06.2009 05:00:00,990.29,11.03,284.98,10.20,94.60,13.17,12.46,0.71,7.86,12.58,1208.13,0.34,0.75,134.00
16.06.2009 05:10:00,990.33,10.99,284.94,10.06,94.00,13.13,12.35,0.79,7.79,12.47,1208.40,0.73,1.25,220.90
16.06.2009 05:20:00,990.44,10.91,284.85,10.00,94.10,13.06,12.29,0.77,7.76,12.41,1208.90,0.57,1.00,223.40
16.06.2009 05:30:00,990.51,11.01,284.95,10.08,94.00,13.15,12.36,0.79,7.80,12.48,1208.52,0.66,1.75,203.50
16.06.2009 05:40:00,990.94,10.96,284.86,10.05,94.10,13.11,12.33,0.77,7.78,12.45,1209.28,0.85,1.63,222.90
16.06.2009 05:50:00,990.88,11.00,284.91,10.23,95.00,13.14,12.49,0.66,7.88,12.60,1208.96,0.35,1.38,206.60
16.06.2009 06:00:00,990.91,11.13,285.03,10.33,94.80,13.26,12.57,0.69,7.93,12.68,1208.41,0.75,1.63,216.70
16.06.2009 06:10:00,990.59,11.19,285.12,10.26,94.00,13.31,12.51,0.80,7.89,12.63,1207.79,0.51,1.50,75.60
16.06.2009 06:20:00,990.69,11.30,285.22,10.36,93.90,13.41,12.59,0.82,7.94,12.71,1207.41,0.80,1.50,141.80
16.06.2009 06:30:00,990.93,11.41,285.31,10.40,93.50,13.51,12.63,0.88,7.97,12.74,1207.22,0.90,1.63,197.40
16.06.2009 06:40:00,990.92,11.54,285.44,10.53,93.50,13.62,12.74,0.89,8.03,12.85,1206.60,0.41,0.88,224.00
16.06.2009 06:50:00,991.12,11.66,285.55,10.44,92.20,13.73,12.66,1.07,7.98,12.77,1206.37,0.73,1.25,226.40
16.06.2009 07:00:00,991.34,11.72,285.59,10.43,91.80,13.79,12.66,1.13,7.98,12.77,1206.39,1.51,2.25,239.20
16.06.2009 07:10:00,991.45,11.74,285.60,10.36,91.20,13.80,12.59,1.21,7.94,12.70,1206.47,1.92,2.88,242.40
16.06.2009 07:20:00,991.56,11.81,285.66,10.41,91.10,13.87,12.63,1.23,7.96,12.74,1206.29,1.35,2.25,228.30
16.06.2009 07:30:00,991.68,12.05,285.89,10.69,91.40,14.09,12.88,1.21,8.12,12.99,1205.31,0.61,1.13,221.00
16.06.2009 07:40:00,991.80,12.13,285.96,10.72,91.10,14.16,12.90,1.26,8.13,13.01,1205.11,0.74,1.13,216.60
16.06.2009 07:50:00,991.81,12.13,285.96,10.79,91.50,14.16,12.96,1.20,8.17,13.07,1205.09,0.77,1.38,211.40
16.06.2009 08:00:00,991.74,12.19,286.03,10.78,91.10,14.22,12.96,1.27,8.17,13.06,1204.76,1.08,1.63,224.00
16.06.2009 08:10:00,991.92,12.37,286.19,10.78,90.00,14.39,12.95,1.44,8.16,13.06,1204.22,1.05,1.88,231.40
16.06.2009 08:20:00,992.09,12.85,286.66,11.05,88.80,14.85,13.19,1.66,8.31,13.29,1202.29,1.20,2.00,215.00
16.06.2009 08:30:00,992.23,13.29,287.09,11.07,86.40,15.29,13.21,2.08,8.32,13.31,1200.61,1.73,3.38,223.80
16.06.2009 08:40:00,992.31,13.33,287.12,11.02,85.90,15.33,13.16,2.16,8.29,13.27,1200.56,2.04,3.50,234.80
16.06.2009 08:50:00,992.32,13.38,287.17,10.91,85.00,15.38,13.07,2.31,8.23,13.17,1200.40,1.22,2.25,243.10
16.06.2009 09:00:00,992.30,13.50,287.29,10.96,84.60,15.50,13.11,2.39,8.26,13.21,1199.86,0.57,1.38,304.50
16.06.2009 09:10:00,992.30,13.77,287.57,10.98,83.20,15.77,13.12,2.65,8.27,13.22,1198.72,0.56,1.50,320.00
16.06.2009 09:20:00,992.30,13.99,287.79,11.04,82.40,16.00,13.18,2.82,8.30,13.28,1197.78,2.05,3.88,227.10
16.06.2009 09:30:00,992.33,14.15,287.94,11.05,81.60,16.17,13.19,2.97,8.31,13.29,1197.14,2.34,4.13,230.20
16.06.2009 09:40:00,992.42,14.39,288.18,10.93,79.70,16.42,13.09,3.33,8.24,13.19,1196.30,2.17,3.13,217.80
16.06.2009 09:50:00,992.39,14.52,288.31,10.91,78.90,16.56,13.06,3.49,8.23,13.16,1195.73,1.87,2.88,208.40
16.06.2009 10:00:00,992.48,14.66,288.44,11.03,78.80,16.71,13.17,3.54,8.29,13.27,1195.22,2.07,3.25,219.10
16.06.2009 10:10:00,992.45,14.89,288.68,10.74,76.20,16.96,12.92,4.04,8.14,13.02,1194.34,1.84,4.25,244.10
16.06.2009 10:20:00,992.53,15.08,288.86,10.93,76.20,17.17,13.08,4.09,8.24,13.18,1193.57,2.08,3.88,218.10
16.06.2009 10:30:00,992.62,14.72,288.49,10.83,77.50,16.77,13.00,3.77,8.19,13.10,1195.21,2.05,3.38,255.60
16.06.2009 10:40:00,992.90,14.56,288.31,11.02,79.30,16.60,13.16,3.44,8.29,13.26,1196.14,2.77,5.88,256.10
16.06.2009 10:50:00,993.17,13.68,287.40,11.19,84.90,15.68,13.31,2.37,8.38,13.40,1200.07,2.52,4.13,269.40
16.06.2009 11:00:00,993.36,13.55,287.26,10.97,84.40,15.55,13.12,2.43,8.26,13.21,1200.93,2.58,5.50,284.50
16.06.2009 11:10:00,993.42,13.72,287.42,10.94,83.30,15.72,13.09,2.63,8.24,13.18,1200.31,1.93,4.50,292.70
16.06.2009 11:20:00,993.45,14.04,287.74,11.13,82.60,16.05,13.26,2.79,8.34,13.34,1198.93,2.26,4.88,237.00
16.06.2009 11:30:00,993.60,14.72,288.41,11.20,79.40,16.77,13.32,3.46,8.38,13.40,1196.25,3.44,7.38,266.10
16.06.2009 11:40:00,993.67,14.33,288.01,10.03,75.30,16.35,12.32,4.04,7.75,12.39,1198.41,2.85,5.38,271.10
16.06.2009 11:50:00,993.70,13.45,287.13,9.81,78.60,15.45,12.14,3.31,7.63,12.22,1202.21,2.15,3.88,249.30
16.06.2009 12:00:00,993.77,13.86,287.53,9.87,76.80,15.86,12.18,3.68,7.66,12.26,1200.56,2.35,4.25,245.90
16.06.2009 12:10:00,993.78,14.54,288.21,9.81,73.20,16.58,12.14,4.44,7.63,12.21,1197.76,2.32,4.88,260.60
16.06.2009 12:20:00,993.94,14.97,288.63,9.60,70.20,17.05,11.97,5.08,7.52,12.04,1196.24,3.30,6.13,264.80
16.06.2009 12:30:00,994.20,14.64,288.28,8.93,68.55,16.69,11.44,5.25,7.19,11.51,1198.17,3.94,5.88,266.10
16.06.2009 12:40:00,994.39,13.90,287.52,9.01,72.30,15.90,11.50,4.41,7.22,11.56,1201.46,2.42,4.38,265.20
16.06.2009 12:50:00,994.39,13.74,287.36,9.00,73.00,15.74,11.49,4.25,7.22,11.56,1202.14,2.18,4.00,299.40
16.06.2009 13:00:00,994.43,14.09,287.71,9.31,72.90,16.10,11.74,4.36,7.38,11.80,1200.60,2.40,4.13,294.30
16.06.2009 13:10:00,994.40,14.97,288.59,9.83,71.30,17.05,12.15,4.89,7.64,12.22,1196.71,1.98,3.63,310.80
16.06.2009 13:20:00,994.45,15.73,289.35,9.71,67.37,17.90,12.06,5.84,7.58,12.13,1193.66,2.29,4.88,274.70
16.06.2009 13:30:00,994.53,15.99,289.60,9.36,64.72,18.20,11.78,6.42,7.40,11.84,1192.82,1.94,3.88,275.50
16.06.2009 13:40:00,994.51,16.55,290.17,9.66,63.73,18.86,12.02,6.84,7.55,12.09,1190.38,1.64,3.00,247.80
16.06.2009 13:50:00,994.55,16.68,290.29,8.98,60.36,19.02,11.48,7.54,7.21,11.54,1190.13,2.10,4.13,275.90
16.06.2009 14:00:00,994.61,15.88,289.49,8.66,62.16,18.07,11.23,6.84,7.05,11.29,1193.61,1.70,3.63,277.90
16.06.2009 14:10:00,994.64,15.48,289.08,8.96,65.09,17.61,11.46,6.15,7.20,11.53,1195.20,1.45,2.88,280.60
16.06.2009 14:20:00,994.54,16.06,289.67,9.35,64.39,18.28,11.77,6.51,7.39,11.84,1192.55,1.71,3.63,254.30
16.06.2009 14:30:00,994.46,16.65,290.27,9.14,61.14,18.98,11.60,7.38,7.29,11.67,1190.09,2.55,4.38,240.70
16.06.2009 14:40:00,994.38,16.92,290.55,8.85,58.94,19.31,11.38,7.93,7.15,11.44,1189.00,2.49,5.13,234.40
16.06.2009 14:50:00,994.42,17.37,291.00,9.04,58.02,19.87,11.53,8.34,7.24,11.59,1187.14,1.92,3.88,246.80
16.06.2009 15:00:00,994.40,17.12,290.75,9.24,59.74,19.56,11.68,7.87,7.34,11.75,1188.06,1.62,3.00,300.10
16.06.2009 15:10:00,994.34,17.32,290.95,9.60,60.43,19.80,11.97,7.84,7.52,12.04,1187.04,1.98,4.50,336.20
16.06.2009 15:20:00,994.32,17.27,290.90,9.84,61.61,19.74,12.16,7.58,7.64,12.23,1187.14,2.02,3.50,269.10
16.06.2009 15:30:00,994.20,17.06,290.70,9.19,59.75,19.48,11.64,7.84,7.31,11.71,1188.09,2.40,5.00,268.20
16.06.2009 15:40:00,994.17,17.06,290.71,8.94,58.75,19.48,11.45,8.04,7.19,11.51,1188.14,1.71,2.75,274.00
16.06.2009 15:50:00,994.28,17.12,290.76,9.13,59.30,19.56,11.60,7.96,7.29,11.66,1187.95,1.80,3.13,332.70
16.06.2009 16:00:00,994.48,16.59,290.21,9.33,62.16,18.91,11.75,7.15,7.38,11.82,1190.30,1.98,3.38,345.10
16.06.2009 16:10:00,994.48,16.06,289.68,9.65,65.70,18.28,12.01,6.27,7.55,12.08,1192.37,1.27,3.00,12.62
16.06.2009 16:20:00,994.46,15.97,289.59,9.81,66.79,18.18,12.14,6.04,7.63,12.21,1192.66,0.72,2.38,287.70
16.06.2009 16:30:00,994.47,15.87,289.49,9.97,67.96,18.06,12.27,5.79,7.71,12.34,1193.01,0.74,1.88,317.90
16.06.2009 16:40:00,994.55,15.68,289.29,10.23,69.98,17.84,12.49,5.36,7.85,12.55,1193.80,0.99,2.88,283.00
16.06.2009 16:50:00,994.57,15.47,289.08,10.29,71.20,17.60,12.53,5.07,7.88,12.60,1194.67,1.97,4.50,260.80
16.06.2009 17:00:00,994.52,15.07,288.68,9.44,68.99,17.16,11.84,5.32,7.44,11.90,1196.59,2.22,5.00,287.80
16.06.2009 17:10:00,994.51,15.05,288.66,9.48,69.30,17.13,11.87,5.26,7.46,11.94,1196.64,1.55,2.75,263.40
16.06.2009 17:20:00,994.61,15.26,288.87,9.96,70.60,17.37,12.26,5.11,7.70,12.33,1195.71,1.34,3.13,254.60
16.06.2009 17:30:00,994.70,15.70,289.30,10.06,69.12,17.86,12.35,5.52,7.76,12.41,1193.96,1.53,3.50,288.60
16.06.2009 17:40:00,994.76,15.86,289.45,9.94,67.86,18.05,12.25,5.80,7.69,12.31,1193.42,1.51,3.63,233.40
16.06.2009 17:50:00,994.90,15.70,289.28,8.93,64.05,17.86,11.44,6.42,7.18,11.50,1194.62,2.55,3.75,250.90
16.06.2009 18:00:00,995.05,15.33,288.90,9.16,66.62,17.44,11.62,5.82,7.30,11.68,1196.25,1.83,3.13,256.30
16.06.2009 18:10:00,995.28,15.03,288.58,9.55,69.71,17.11,11.93,5.18,7.49,11.98,1197.63,2.23,3.50,234.60
16.06.2009 18:20:00,995.47,14.69,288.22,9.60,71.50,16.74,11.97,4.77,7.51,12.02,1199.26,2.19,3.50,247.00
16.06.2009 18:30:00,995.76,14.44,287.95,9.65,72.90,16.47,12.01,4.46,7.54,12.06,1200.64,2.16,3.63,253.50
16.06.2009 18:40:00,995.83,14.06,287.56,9.45,73.70,16.07,11.84,4.23,7.43,11.89,1202.39,4.61,7.88,249.00
16.06.2009 18:50:00,995.83,13.56,287.06,9.28,75.30,15.56,11.71,3.84,7.35,11.76,1204.54,4.39,8.38,248.30
16.06.2009 19:00:00,995.81,13.00,286.50,9.24,77.90,15.00,11.68,3.31,7.33,11.73,1206.89,4.31,6.63,250.40
16.06.2009 19:10:00,995.90,12.54,286.04,9.32,80.70,14.55,11.74,2.81,7.37,11.79,1208.91,3.95,6.13,245.50
16.06.2009 19:20:00,996.06,12.29,285.77,9.24,81.60,14.31,11.68,2.63,7.33,11.73,1210.19,4.18,6.63,253.40
16.06.2009 19:30:00,996.08,12.07,285.55,9.17,82.40,14.11,11.63,2.48,7.29,11.67,1211.18,3.87,5.75,257.00
16.06.2009 19:40:00,996.30,12.19,285.65,9.05,81.10,14.22,11.53,2.69,7.23,11.58,1210.98,1.29,3.00,262.70
16.06.2009 19:50:00,996.39,12.16,285.62,9.22,82.20,14.19,11.67,2.53,7.32,11.71,1211.15,1.88,3.13,241.80
16.06.2009 20:00:00,996.47,11.82,285.27,9.42,85.20,13.88,11.82,2.05,7.41,11.87,1212.62,2.37,3.75,253.70
16.06.2009 20:10:00,996.45,11.57,285.02,9.59,87.60,13.65,11.96,1.69,7.50,12.00,1213.60,2.03,3.00,250.40
16.06.2009 20:20:00,996.48,11.52,284.97,9.71,88.60,13.61,12.05,1.55,7.56,12.10,1213.81,1.38,2.13,237.40
16.06.2009 20:30:00,996.55,11.42,284.86,9.71,89.20,13.52,12.06,1.46,7.56,12.10,1214.32,1.52,2.13,239.40
16.06.2009 20:40:00,996.69,11.33,284.76,9.60,89.10,13.43,11.97,1.46,7.50,12.01,1214.91,1.28,2.00,232.00
16.06.2009 20:50:00,996.89,11.13,284.54,9.59,90.20,13.26,11.96,1.30,7.50,12.00,1216.01,1.69,2.25,233.40
16.06.2009 21:00:00,997.01,11.02,284.42,9.45,90.00,13.16,11.84,1.32,7.42,11.88,1216.69,1.71,2.38,243.40
16.06.2009 21:10:00,997.13,10.93,284.32,9.23,89.20,13.08,11.67,1.41,7.31,11.70,1217.30,1.93,2.63,247.80
16.06.2009 21:20:00,997.22,10.83,284.22,9.11,89.10,13.00,11.58,1.42,7.25,11.61,1217.88,1.79,2.50,245.80
16.06.2009 21:30:00,997.30,10.92,284.30,8.98,87.80,13.07,11.48,1.59,7.19,11.51,1217.65,2.84,3.50,237.90
16.06.2009 21:40:00,997.35,10.79,284.17,8.87,87.90,12.96,11.39,1.57,7.14,11.42,1218.31,3.09,3.50,236.90
16.06.2009 21:50:00,997.43,10.59,283.96,8.79,88.60,12.79,11.33,1.46,7.10,11.36,1219.29,2.34,3.25,250.00
16.06.2009 22:00:00,997.46,10.45,283.82,8.65,88.60,12.67,11.23,1.44,7.03,11.25,1219.97,2.68,3.38,237.10
16.06.2009 22:10:00,997.45,10.24,283.61,8.59,89.50,12.49,11.18,1.31,7.00,11.21,1220.89,2.01,3.00,233.70
16.06.2009 22:20:00,997.46,10.42,283.79,8.62,88.60,12.64,11.20,1.44,7.02,11.23,1220.12,2.02,2.50,233.90
