Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
2009-07-05 16:20:00.000 +0200,982.35,25.28,299.96,9.64,37.19,32.26,12.0,20.26,7.63,12.21,1141.37,2.31,4.38,339.2
2009-07-05 16:30:00.000 +0200,982.24,25.19,299.88,9.52,37.1,32.09,11.9,20.18,7.57,12.12,1141.63,2.6,4.75,12.52
2009-07-05 16:40:00.000 +0200,982.23,25.49,300.19,9.66,36.79,32.67,12.02,20.65,7.65,12.23,1140.42,1.32,3.0,273.2
2009-07-05 16:50:00.000 +0200,982.18,25.62,300.32,9.56,36.26,32.92,11.94,20.98,7.59,12.15,1139.91,2.03,4.75,350.3
2009-07-05 17:00:00.000 +0200,982.09,25.38,300.09,9.5,36.62,32.45,11.88,20.57,7.56,12.1,1140.74,2.19,4.5,333.4
2009-07-05 17:10:00.000 +0200,982.0,25.64,300.36,9.5,36.07,32.96,11.89,21.07,7.56,12.11,1139.64,1.41,2.75,299.5
2009-07-05 17:20:00.000 +0200,981.99,26.29,301.01,9.59,34.93,34.25,11.96,22.28,7.61,12.18,1137.12,0.75,2.25,289.2
2009-07-05 17:30:00.000 +0200,981.99,26.39,301.11,9.59,34.71,34.45,11.96,22.49,7.61,12.18,1136.74,1.03,2.38,28.04
2009-07-05 17:40:00.000 +0200,981.99,25.92,300.64,9.5,35.47,33.51,11.89,21.62,7.56,12.1,1138.56,1.31,3.38,328.1
2009-07-05 17:50:00.000 +0200,981.99,25.72,300.44,9.4,35.67,33.11,11.81,21.3,7.52,12.03,1139.36,1.49,3.75,296.6
2009-07-05 18:00:00.000 +0200,982.02,25.66,300.37,9.41,35.82,33.0,11.82,21.18,7.52,12.04,1139.62,1.1,2.38,275.4
2009-07-05 18:10:00.000 +0200,982.0,25.61,300.33,9.26,35.56,32.9,11.7,21.2,7.44,11.91,1139.84,1.38,3.75,7.56
2009-07-05 18:20:00.000 +0200,981.99,25.64,300.36,9.12,35.16,32.96,11.59,21.37,7.37,11.8,1139.76,0.99,2.5,1.35
2009-07-05 18:30:00.000 +0200,981.99,25.51,300.23,9.02,35.2,32.7,11.51,21.19,7.32,11.72,1140.29,1.02,2.63,0.74
2009-07-05 18:40:00.000 +0200,981.9,25.33,300.05,9.07,35.7,32.36,11.55,20.81,7.35,11.76,1140.86,0.74,1.63,46.32
2009-07-05 18:50:00.000 +0200,981.89,25.38,300.1,9.14,35.76,32.45,11.61,20.85,7.38,11.82,1140.63,0.43,1.13,8.43
2009-07-05 19:00:00.000 +0200,981.87,25.26,299.99,9.26,36.29,32.22,11.69,20.53,7.44,11.91,1141.03,0.62,1.38,249.1
2009-07-05 19:10:00.000 +0200,981.87,24.31,299.03,9.14,38.1,30.45,11.6,18.85,7.38,11.81,1144.71,0.54,1.63,274.0
2009-07-05 19:20:00.000 +0200,981.87,23.64,298.36,9.03,39.37,29.25,11.51,17.73,7.33,11.73,1147.33,0.75,1.5,243.8
2009-07-05 19:30:00.000 +0200,981.87,23.31,298.03,9.14,40.47,28.67,11.6,17.07,7.38,11.82,1148.57,1.12,1.88,253.2
2009-07-05 19:40:00.000 +0200,981.89,23.06,297.77,9.33,41.6,28.24,11.75,16.49,7.48,11.97,1149.5,0.77,2.13,286.7
2009-07-05 19:50:00.000 +0200,981.98,22.49,297.19,10.53,46.69,27.28,12.74,14.54,8.11,12.97,1151.38,2.01,3.13,5.13
2009-07-05 20:00:00.000 +0200,981.96,22.04,296.74,11.26,50.38,26.55,13.37,13.17,8.52,13.62,1152.83,2.96,4.13,15.26
2009-07-05 20:10:00.000 +0200,981.87,21.93,296.64,11.46,51.38,26.37,13.55,12.82,8.63,13.8,1153.07,2.55,3.5,14.05
2009-07-05 20:20:00.000 +0200,981.95,21.69,296.39,11.55,52.46,25.99,13.63,12.35,8.68,13.88,1154.07,1.83,2.63,0.31
2009-07-05 20:30:00.000 +0200,982.02,21.38,296.07,11.6,53.63,25.5,13.67,11.82,8.71,13.92,1155.35,2.02,3.25,348.1
2009-07-05 20:40:00.000 +0200,982.16,21.18,295.86,11.46,53.79,25.19,13.55,11.64,8.62,13.79,1156.35,2.35,3.0,344.5
2009-07-05 20:50:00.000 +0200,982.25,21.15,295.82,11.35,53.5,25.14,13.45,11.69,8.56,13.69,1156.62,2.18,2.63,351.0
2009-07-05 21:00:00.000 +0200,982.34,21.1,295.76,11.39,53.81,25.06,13.49,11.58,8.58,13.73,1156.91,1.85,2.25,349.1
2009-07-05 21:10:00.000 +0200,982.36,21.07,295.73,11.46,54.18,25.02,13.55,11.46,8.63,13.8,1157.02,1.72,2.13,356.1
2009-07-05 21:20:00.000 +0200,982.42,20.56,295.21,11.52,56.1,24.24,13.6,10.64,8.66,13.84,1159.08,0.79,1.5,282.1
2009-07-05 21:30:00.000 +0200,982.44,19.84,294.49,11.36,58.07,23.19,13.47,9.72,8.57,13.71,1162.01,0.19,0.75,233.2
2009-07-05 21:40:00.000 +0200,982.56,19.67,294.31,11.4,58.84,22.95,13.5,9.44,8.59,13.74,1162.81,0.2,0.75,358.2
2009-07-05 21:50:00.000 +0200,982.59,19.18,293.81,11.75,62.06,22.26,13.81,8.44,8.79,14.06,1164.66,0.43,0.88,20.87
2009-07-05 22:00:00.000 +0200,982.72,18.94,293.56,11.94,63.78,21.93,13.98,7.94,8.9,14.23,1165.69,0.28,0.63,40.85
2009-07-05 22:10:00.000 +0200,982.85,18.57,293.18,11.88,65.04,21.42,13.93,7.49,8.87,14.18,1167.35,0.1,0.5,41.54
2009-07-05 22:20:00.000 +0200,982.87,18.2,292.8,11.97,66.95,20.93,14.01,6.92,8.92,14.26,1168.82,0.14,0.75,27.83
2009-07-05 22:30:00.000 +0200,982.87,17.89,292.49,11.94,68.13,20.53,13.99,6.54,8.9,14.23,1170.08,0.34,0.88,42.14
2009-07-05 22:40:00.000 +0200,982.85,17.57,292.17,11.86,69.14,20.12,13.91,6.21,8.85,14.15,1171.38,0.41,0.88,38.8
2009-07-05 22:50:00.000 +0200,982.87,17.38,291.98,11.9,70.2,19.88,13.96,5.92,8.88,14.2,1172.15,0.03,0.38,66.67
2009-07-05 23:00:00.000 +0200,982.97,17.37,291.96,11.98,70.6,19.87,14.03,5.84,8.92,14.27,1172.27,0.15,0.5,150.2
2009-07-05 23:10:00.000 +0200,982.97,17.08,291.67,11.89,71.5,19.51,13.95,5.56,8.87,14.19,1173.48,0.34,1.13,196.7
2009-07-05 23:20:00.000 +0200,982.98,17.13,291.72,11.28,68.45,19.57,13.39,6.17,8.52,13.63,1173.54,1.68,2.38,233.9
2009-07-05 23:30:00.000 +0200,982.98,17.03,291.62,11.19,68.44,19.44,13.31,6.14,8.46,13.54,1173.99,1.93,2.75,223.0
2009-07-05 23:40:00.000 +0200,982.91,16.63,291.22,11.29,70.7,18.96,13.4,5.55,8.53,13.64,1175.48,1.44,2.38,213.4
2009-07-05 23:50:00.000 +0200,982.85,16.38,290.98,11.35,72.1,18.66,13.45,5.21,8.56,13.69,1176.4,1.26,1.63,228.1
2009-07-06 00:00:00.000 +0200,982.83,16.27,290.87,11.53,73.5,18.53,13.62,4.91,8.66,13.86,1176.75,1.0,1.5,213.8
2009-07-06 00:10:00.000 +0200,982.73,16.14,290.75,11.43,73.6,18.37,13.52,4.85,8.6,13.76,1177.2,1.08,1.63,219.4
2009-07-06 00:20:00.000 +0200,982.71,16.07,290.68,11.52,74.4,18.29,13.61,4.68,8.66,13.85,1177.42,0.98,1.63,205.5
2009-07-06 00:30:00.000 +0200,982.72,15.82,290.42,11.38,74.9,18.0,13.48,4.52,8.58,13.72,1178.51,0.39,0.88,196.4
2009-07-06 00:40:00.000 +0200,982.63,15.45,290.06,11.37,76.6,17.58,13.47,4.11,8.57,13.7,1179.92,0.1,0.63,167.8
2009-07-06 00:50:00.000 +0200,982.57,15.18,289.79,11.3,77.6,17.28,13.41,3.87,8.53,13.65,1180.98,0.44,1.38,173.3
2009-07-06 01:00:00.000 +0200,982.6,14.87,289.48,11.25,78.9,16.94,13.36,3.57,8.5,13.6,1182.3,1.22,1.88,217.6
2009-07-06 01:10:00.000 +0200,982.55,14.76,289.37,11.37,80.1,16.82,13.47,3.35,8.57,13.71,1182.65,0.73,1.13,213.5
2009-07-06 01:20:00.000 +0200,982.61,14.68,289.29,11.18,79.5,16.73,13.3,3.43,8.46,13.54,1183.13,0.97,1.75,210.4
2009-07-06 01:30:00.000 +0200,982.57,14.62,289.23,10.91,78.4,16.66,13.07,3.6,8.31,13.3,1183.43,1.53,2.13,225.3
2009-07-06 01:40:00.000 +0200,982.51,14.36,288.97,10.9,79.7,16.39,13.06,3.33,8.31,13.29,1184.43,1.38,1.88,226.7
2009-07-06 01:50:00.000 +0200,982.48,14.21,288.83,11.15,81.8,16.23,13.27,2.95,8.45,13.51,1184.91,0.83,1.63,198.0
2009-07-06 02:00:00.000 +0200,982.4,14.18,288.8,11.25,82.5,16.2,13.36,2.83,8.5,13.6,1184.9,0.48,1.38,223.4
2009-07-06 02:10:00.000 +0200,982.31,14.24,288.87,11.16,81.7,16.26,13.28,2.98,8.45,13.52,1184.58,0.2,0.75,196.9
2009-07-06 02:20:00.000 +0200,982.25,13.95,288.58,11.06,82.7,15.96,13.2,2.76,8.4,13.43,1185.74,0.0,0.0,0.0
2009-07-06 02:30:00.000 +0200,982.22,13.86,288.5,11.03,83.0,15.86,13.17,2.7,8.38,13.41,1186.09,0.14,0.75,179.3
2009-07-06 02:40:00.000 +0200,982.13,13.65,288.29,10.98,83.9,15.65,13.13,2.52,8.36,13.37,1186.87,0.19,1.0,180.9
2009-07-06 02:50:00.000 +0200,982.1,13.37,288.01,10.82,84.5,15.37,12.98,2.38,8.26,13.22,1188.06,0.15,0.75,162.4
2009-07-06 03:00:00.000 +0200,982.07,13.13,287.78,10.85,86.0,15.13,13.01,2.12,8.28,13.25,1189.01,0.94,1.5,197.1
2009-07-06 03:10:00.000 +0200,981.96,13.08,287.73,10.88,86.5,15.08,13.04,2.04,8.3,13.28,1189.07,0.7,1.13,194.1
2009-07-06 03:20:00.000 +0200,981.83,12.98,287.64,10.84,86.8,14.98,13.0,1.98,8.28,13.24,1189.34,0.44,0.75,204.7
2009-07-06 03:30:00.000 +0200,981.74,12.9,287.57,10.84,87.3,14.9,13.01,1.89,8.28,13.25,1189.56,0.18,0.63,214.1
2009-07-06 03:40:00.000 +0200,981.66,12.99,287.67,10.81,86.6,14.99,12.98,2.01,8.27,13.22,1189.1,0.06,0.38,216.1
2009-07-06 03:50:00.000 +0200,981.74,13.02,287.69,10.77,86.2,15.02,12.95,2.07,8.24,13.19,1189.09,0.41,0.75,212.1
2009-07-06 04:00:00.000 +0200,981.75,12.87,287.54,10.64,86.3,14.87,12.83,2.04,8.17,13.07,1189.78,1.0,1.5,228.7
2009-07-06 04:10:00.000 +0200,981.75,12.65,287.32,10.6,87.3,14.66,12.8,1.86,8.15,13.03,1190.71,1.33,1.75,211.4
2009-07-06 04:20:00.000 +0200,981.73,12.55,287.22,10.65,88.2,14.56,12.84,1.72,8.18,13.08,1191.08,1.0,1.63,206.1
2009-07-06 04:30:00.000 +0200,981.78,12.34,287.01,10.51,88.6,14.36,12.72,1.64,8.1,12.96,1192.08,1.03,1.5,192.3
2009-07-06 04:40:00.000 +0200,981.8,12.4,287.06,10.67,89.2,14.42,12.86,1.56,8.19,13.1,1191.79,0.64,1.38,173.8
2009-07-06 04:50:00.000 +0200,981.75,12.58,287.25,10.7,88.3,14.59,12.88,1.71,8.2,13.12,1190.96,0.94,2.0,205.1
2009-07-06 05:00:00.000 +0200,981.75,12.45,287.12,10.67,88.9,14.47,12.86,1.61,8.19,13.1,1191.52,1.02,1.88,178.5
2009-07-06 05:10:00.000 +0200,981.75,12.84,287.51,10.79,87.3,14.84,12.96,1.88,8.25,13.2,1189.85,0.74,1.25,182.3
2009-07-06 05:20:00.000 +0200,981.69,13.27,287.95,10.86,85.3,15.27,13.02,2.24,8.29,13.26,1187.96,0.8,1.38,171.0
2009-07-06 05:30:00.000 +0200,981.71,13.01,287.68,10.76,86.2,15.01,12.94,2.07,8.24,13.18,1189.1,0.63,1.25,170.9
2009-07-06 05:40:00.000 +0200,981.65,12.86,287.54,10.79,87.2,14.86,12.96,1.9,8.25,13.2,1189.64,0.74,1.63,156.1
2009-07-06 05:50:00.000 +0200,981.62,13.36,288.04,11.04,85.8,15.36,13.17,2.18,8.39,13.42,1187.43,0.99,1.63,139.9
2009-07-06 06:00:00.000 +0200,981.62,13.99,288.68,11.15,83.0,16.0,13.28,2.72,8.46,13.53,1184.78,0.81,1.5,145.2
2009-07-06 06:10:00.000 +0200,981.6,14.01,288.7,11.19,83.1,16.02,13.31,2.71,8.48,13.56,1184.66,0.41,1.0,127.7
2009-07-06 06:20:00.000 +0200,981.53,14.0,288.7,11.27,83.6,16.01,13.38,2.63,8.52,13.64,1184.58,0.88,1.75,163.7
2009-07-06 06:30:00.000 +0200,981.56,14.12,288.81,11.34,83.3,16.13,13.44,2.69,8.56,13.69,1184.09,0.63,1.13,201.7
2009-07-06 06:40:00.000 +0200,981.5,14.37,289.07,11.47,82.7,16.4,13.56,2.84,8.64,13.82,1182.94,0.75,1.25,178.4
2009-07-06 06:50:00.000 +0200,981.57,14.48,289.17,11.54,82.5,16.51,13.62,2.89,8.68,13.88,1182.54,0.98,1.38,201.7
2009-07-06 07:00:00.000 +0200,981.62,14.42,289.11,11.7,83.7,16.45,13.77,2.68,8.77,14.03,1182.78,0.46,1.13,236.6
2009-07-06 07:10:00.000 +0200,981.62,14.81,289.5,11.86,82.5,16.87,13.92,2.95,8.87,14.18,1181.11,0.44,0.88,192.1
2009-07-06 07:20:00.000 +0200,981.68,14.87,289.56,11.83,82.0,16.94,13.89,3.05,8.85,14.15,1180.95,0.59,1.13,170.9
2009-07-06 07:30:00.000 +0200,981.74,14.96,289.64,11.96,82.2,17.03,14.0,3.03,8.92,14.26,1180.6,0.62,0.88,207.6
2009-07-06 07:40:00.000 +0200,981.75,15.04,289.72,12.01,82.1,17.12,14.06,3.06,8.95,14.32,1180.26,0.67,1.25,217.0
2009-07-06 07:50:00.000 +0200,981.82,15.1,289.78,12.11,82.3,17.19,14.15,3.04,9.01,14.41,1180.06,0.36,0.75,208.9
2009-07-06 08:00:00.000 +0200,981.94,15.42,290.09,12.29,81.6,17.55,14.32,3.23,9.12,14.58,1178.82,0.42,1.0,203.6
2009-07-06 08:10:00.000 +0200,982.08,15.75,290.41,12.39,80.4,17.92,14.41,3.51,9.18,14.67,1177.6,0.8,1.38,189.1
2009-07-06 08:20:00.000 +0200,982.12,15.96,290.62,12.52,80.0,18.16,14.53,3.63,9.25,14.8,1176.74,1.08,1.5,163.9
2009-07-06 08:30:00.000 +0200,982.11,16.43,291.09,12.74,78.8,18.72,14.75,3.97,9.39,15.02,1174.72,0.85,1.5,177.9
2009-07-06 08:40:00.000 +0200,982.0,17.65,292.32,13.21,75.2,20.22,15.21,5.01,9.69,15.49,1169.45,1.02,2.25,184.2
2009-07-06 08:50:00.000 +0200,982.09,18.39,293.06,13.53,73.3,21.18,15.53,5.66,9.89,15.81,1166.44,1.68,2.75,164.7
2009-07-06 09:00:00.000 +0200,982.0,19.03,293.71,13.85,71.9,22.05,15.85,6.2,10.1,16.14,1163.63,1.35,2.63,150.6
2009-07-06 09:10:00.000 +0200,981.99,19.52,294.21,13.97,70.3,22.73,15.98,6.75,10.19,16.27,1161.62,1.55,2.5,149.1
2009-07-06 09:20:00.000 +0200,981.99,19.71,294.4,13.94,69.32,23.0,15.95,7.06,10.16,16.24,1160.88,0.82,2.13,164.7
2009-07-06 09:30:00.000 +0200,982.06,20.38,295.06,13.58,64.96,23.98,15.58,8.4,9.92,15.86,1158.48,2.61,4.38,253.3
2009-07-06 09:40:00.000 +0200,982.11,20.47,295.15,13.66,64.95,24.11,15.66,8.45,9.98,15.94,1158.14,3.22,5.38,258.9
2009-07-06 09:50:00.000 +0200,982.13,20.31,294.99,13.83,66.3,23.87,15.83,8.05,10.09,16.12,1158.72,2.7,3.88,243.9
2009-07-06 10:00:00.000 +0200,982.17,20.2,294.87,13.89,67.05,23.71,15.9,7.81,10.13,16.19,1159.17,2.48,4.88,250.3
2009-07-06 10:10:00.000 +0200,982.2,20.12,294.79,13.88,67.32,23.59,15.88,7.71,10.12,16.17,1159.53,2.94,5.63,238.7
2009-07-06 10:20:00.000 +0200,982.26,20.03,294.69,13.93,67.9,23.46,15.93,7.53,10.15,16.22,1159.94,2.69,4.88,248.5
2009-07-06 10:30:00.000 +0200,982.27,20.09,294.75,14.09,68.38,23.55,16.1,7.45,10.26,16.39,1159.64,2.74,4.88,242.7
2009-07-06 10:40:00.000 +0200,982.28,20.07,294.73,14.09,68.44,23.52,16.1,7.42,10.26,16.39,1159.73,3.38,5.63,249.6
2009-07-06 10:50:00.000 +0200,982.3,19.94,294.6,14.06,68.87,23.33,16.07,7.26,10.24,16.36,1160.28,3.59,6.13,244.4
2009-07-06 11:00:00.000 +0200,982.37,19.99,294.65,14.23,69.44,23.41,16.25,7.15,10.36,16.54,1160.08,2.12,3.75,268.7
2009-07-06 11:10:00.000 +0200,982.38,20.18,294.84,14.5,69.82,23.68,16.53,7.15,10.54,16.83,1159.22,2.49,4.63,239.8
2009-07-06 11:20:00.000 +0200,982.5,20.12,294.76,14.53,70.2,23.59,16.56,7.03,10.55,16.86,1159.58,2.69,4.25,259.6
2009-07-06 11:30:00.000 +0200,982.53,20.08,294.72,14.66,71.0,23.54,16.71,6.83,10.65,17.01,1159.71,2.36,4.75,255.6
2009-07-06 11:40:00.000 +0200,982.52,19.9,294.54,14.64,71.7,23.28,16.69,6.59,10.63,16.99,1160.42,2.07,3.5,252.6
2009-07-06 11:50:00.000 +0200,982.58,19.64,294.28,14.71,73.2,22.9,16.77,6.14,10.68,17.06,1161.49,2.43,4.0,254.8
2009-07-06 12:00:00.000 +0200,982.61,19.41,294.04,14.91,75.2,22.58,16.98,5.6,10.82,17.28,1162.34,2.1,3.25,257.3
2009-07-06 12:10:00.000 +0200,982.61,19.16,293.79,14.97,76.7,22.23,17.05,5.18,10.86,17.35,1163.3,2.27,3.38,267.0
2009-07-06 12:20:00.000 +0200,982.61,18.99,293.62,15.07,78.0,21.99,17.16,4.84,10.93,17.46,1163.93,1.77,4.13,263.2
2009-07-06 12:30:00.000 +0200,982.54,18.96,293.6,15.0,77.8,21.95,17.08,4.87,10.88,17.38,1164.0,1.89,3.38,258.6
2009-07-06 12:40:00.000 +0200,982.53,19.03,293.67,15.23,78.6,22.05,17.33,4.72,11.05,17.64,1163.6,1.42,3.25,250.7
2009-07-06 12:50:00.000 +0200,982.6,18.91,293.54,15.25,79.3,21.89,17.36,4.53,11.06,17.66,1164.15,1.75,4.25,268.8
2009-07-06 13:00:00.000 +0200,982.65,18.67,293.29,15.27,80.6,21.56,17.38,4.18,11.07,17.68,1165.16,2.07,3.5,262.8
2009-07-06 13:10:00.000 +0200,982.74,18.55,293.17,15.46,82.2,21.4,17.59,3.81,11.21,17.9,1165.65,1.52,2.88,250.5
2009-07-06 13:20:00.000 +0200,982.66,18.61,293.23,15.57,82.5,21.48,17.72,3.76,11.29,18.03,1165.25,1.58,3.88,271.8
2009-07-06 13:30:00.000 +0200,982.62,19.28,293.91,15.73,79.9,22.4,17.89,4.5,11.41,18.21,1162.46,1.3,3.25,240.8
2009-07-06 13:40:00.000 +0200,982.58,19.61,294.25,15.75,78.4,22.86,17.92,4.94,11.42,18.24,1161.09,1.82,4.0,262.0
2009-07-06 13:50:00.000 +0200,982.51,19.77,294.41,15.58,76.8,23.09,17.73,5.36,11.3,18.05,1160.46,1.6,3.63,251.1
2009-07-06 14:00:00.000 +0200,982.38,20.14,294.8,15.51,74.7,23.62,17.65,5.98,11.25,17.96,1158.88,2.01,4.5,283.0
2009-07-06 14:10:00.000 +0200,982.36,20.15,294.81,15.29,73.6,23.64,17.4,6.24,11.09,17.71,1158.92,2.31,4.63,284.4
2009-07-06 14:20:00.000 +0200,982.42,19.79,294.44,15.03,74.0,23.12,17.11,6.01,10.9,17.41,1160.55,2.2,5.5,267.2
2009-07-06 14:30:00.000 +0200,982.46,19.73,294.38,15.09,74.6,23.03,17.18,5.85,10.95,17.49,1160.8,1.58,3.88,290.6
2009-07-06 14:40:00.000 +0200,982.4,20.15,294.8,15.18,73.1,23.64,17.28,6.36,11.01,17.59,1159.02,2.16,5.0,285.7
2009-07-06 14:50:00.000 +0200,982.34,20.42,295.08,15.18,71.9,24.04,17.28,6.75,11.02,17.59,1157.89,1.66,3.75,232.8
2009-07-06 15:00:00.000 +0200,982.34,19.99,294.65,14.92,72.6,23.41,16.99,6.41,10.83,17.3,1159.71,2.52,4.13,328.6
2009-07-06 15:10:00.000 +0200,982.24,19.64,294.3,15.03,74.7,22.9,17.11,5.79,10.91,17.42,1160.93,2.19,5.13,317.8
2009-07-06 15:20:00.000 +0200,982.13,20.51,295.19,15.27,71.9,24.17,17.38,6.79,11.08,17.69,1157.24,1.18,2.75,234.3
2009-07-06 15:30:00.000 +0200,982.08,20.71,295.39,15.02,69.9,24.47,17.1,7.37,10.9,17.42,1156.52,1.32,2.75,8.8
2009-07-06 15:40:00.000 +0200,982.01,20.47,295.16,15.01,70.9,24.11,17.09,7.02,10.9,17.41,1157.38,2.02,4.13,359.7
2009-07-06 15:50:00.000 +0200,981.93,20.54,295.24,14.82,69.7,24.21,16.88,7.34,10.76,17.19,1157.11,2.33,6.13,18.44
2009-07-06 16:00:00.000 +0200,981.77,20.87,295.58,14.89,68.62,24.71,16.96,7.75,10.81,17.27,1155.58,0.95,2.13,147.7
2009-07-06 16:10:00.000 +0200,981.58,21.3,296.03,14.82,66.55,25.37,16.89,8.49,10.77,17.2,1153.7,1.29,3.13,295.1
2009-07-06 16:20:00.000 +0200,981.49,21.49,296.23,14.17,63.05,25.67,16.18,9.48,10.32,16.49,1153.17,2.04,3.0,279.8
2009-07-06 16:30:00.000 +0200,981.49,21.61,296.35,14.05,62.12,25.86,16.06,9.8,10.24,16.37,1152.75,2.07,3.5,279.9
2009-07-06 16:40:00.000 +0200,981.4,22.09,296.84,14.16,60.73,26.63,16.17,10.46,10.31,16.48,1150.72,0.93,1.63,235.5
2009-07-06 16:50:00.000 +0200,981.35,22.14,296.89,13.71,58.83,26.71,15.71,11.0,10.02,16.01,1150.67,1.6,3.13,3.94
2009-07-06 17:00:00.000 +0200,981.26,22.18,296.94,13.7,58.64,26.77,15.7,11.07,10.01,16.0,1150.42,1.08,2.75,271.2
2009-07-06 17:10:00.000 +0200,981.15,22.67,297.44,13.53,56.29,27.58,15.53,12.06,9.9,15.82,1148.46,1.34,2.63,208.2
2009-07-06 17:20:00.000 +0200,981.13,22.62,297.4,13.38,55.92,27.5,15.38,12.12,9.81,15.67,1148.7,1.27,2.0,275.3
2009-07-06 17:30:00.000 +0200,981.13,23.02,297.8,13.5,55.02,28.17,15.5,12.67,9.89,15.8,1147.09,0.54,1.25,289.5
2009-07-06 17:40:00.000 +0200,981.13,22.82,297.6,13.57,55.93,27.83,15.57,12.27,9.93,15.87,1147.84,1.44,2.5,260.3
2009-07-06 17:50:00.000 +0200,981.13,22.54,297.32,13.35,56.07,27.37,15.34,12.02,9.79,15.64,1149.02,1.23,2.0,259.4
2009-07-06 18:00:00.000 +0200,981.14,22.61,297.39,13.41,56.07,27.48,15.41,12.07,9.83,15.71,1148.73,0.97,2.0,266.3
2009-07-06 18:10:00.000 +0200,981.13,22.7,297.48,13.57,56.35,27.63,15.57,12.06,9.93,15.87,1148.3,1.06,1.88,252.1
2009-07-06 18:20:00.000 +0200,981.01,22.77,297.56,13.76,56.81,27.75,15.76,11.99,10.06,16.07,1147.8,0.69,1.63,241.6
2009-07-06 18:30:00.000 +0200,980.97,22.54,297.33,13.8,57.75,27.37,15.8,11.56,10.08,16.11,1148.63,0.99,2.75,323.5
2009-07-06 18:40:00.000 +0200,980.9,22.02,296.81,13.51,58.5,26.51,15.51,11.0,9.89,15.81,1150.7,1.17,2.38,123.8
2009-07-06 18:50:00.000 +0200,980.88,21.92,296.71,14.65,63.34,26.35,16.69,9.66,10.65,17.02,1150.54,2.0,3.13,188.8
2009-07-06 19:00:00.000 +0200,980.89,21.58,296.37,14.64,64.65,25.81,16.69,9.12,10.65,17.01,1151.88,1.18,2.25,186.4
2009-07-06 19:10:00.000 +0200,980.89,21.34,296.13,14.73,65.99,25.43,16.78,8.65,10.71,17.11,1152.78,0.38,1.0,215.9
2009-07-06 19:20:00.000 +0200,980.93,21.01,295.79,14.72,67.28,24.93,16.77,8.16,10.7,17.1,1154.12,0.72,1.25,179.6
2009-07-06 19:30:00.000 +0200,980.89,20.71,295.5,14.7,68.44,24.47,16.75,7.72,10.69,17.07,1155.26,0.55,1.25,199.1
2009-07-06 19:40:00.000 +0200,980.88,20.49,295.28,14.14,66.94,24.14,16.16,7.98,10.31,16.47,1156.38,0.65,1.25,235.2
2009-07-06 19:50:00.000 +0200,980.79,20.31,295.1,14.03,67.18,23.87,16.04,7.84,10.23,16.35,1157.04,0.57,1.0,196.4
2009-07-06 20:00:00.000 +0200,980.92,20.07,294.85,13.77,67.05,23.52,15.77,7.75,10.06,16.08,1158.26,0.88,1.38,237.3
2009-07-06 20:10:00.000 +0200,980.89,19.88,294.66,14.43,70.8,23.25,16.46,6.79,10.5,16.78,1158.67,0.56,1.0,245.1
2009-07-06 20:20:00.000 +0200,981.01,19.75,294.52,14.46,71.5,23.06,16.49,6.57,10.52,16.81,1159.31,0.06,0.38,304.2
2009-07-06 20:30:00.000 +0200,981.11,19.69,294.45,14.53,72.1,22.97,16.56,6.41,10.57,16.88,1159.63,0.15,0.63,177.2
2009-07-06 20:40:00.000 +0200,981.08,19.45,294.21,14.66,73.8,22.63,16.7,5.93,10.66,17.03,1160.48,0.28,0.88,79.4
2009-07-06 20:50:00.000 +0200,981.13,19.22,293.98,14.6,74.6,22.31,16.65,5.67,10.62,16.97,1161.48,0.04,0.25,64.52
2009-07-06 21:00:00.000 +0200,981.24,18.96,293.71,14.62,75.9,21.95,16.66,5.29,10.63,16.98,1162.64,0.15,0.75,142.3
2009-07-06 21:10:00.000 +0200,981.15,18.69,293.44,13.9,73.7,21.59,15.91,5.68,10.15,16.21,1163.95,0.51,1.0,59.49
2009-07-06 21:20:00.000 +0200,981.21,18.7,293.45,13.41,71.3,21.6,15.4,6.2,9.82,15.7,1164.21,0.13,0.63,67.53
2009-07-06 21:30:00.000 +0200,981.2,18.28,293.03,13.98,76.0,21.04,15.99,5.05,10.2,16.3,1165.61,0.51,1.13,66.98
2009-07-06 21:40:00.000 +0200,981.34,18.04,292.77,13.53,74.9,20.72,15.52,5.2,9.9,15.82,1166.95,0.21,0.63,46.47
2009-07-06 21:50:00.000 +0200,981.76,18.05,292.75,13.9,76.7,20.74,15.91,4.83,10.14,16.2,1167.24,1.7,5.13,223.0
2009-07-06 22:00:00.000 +0200,982.63,15.93,290.54,13.18,83.7,18.13,15.17,2.95,9.66,15.44,1177.18,5.99,8.88,244.5
2009-07-06 22:10:00.000 +0200,982.57,14.36,288.97,13.1,92.1,16.39,15.09,1.29,9.61,15.36,1183.57,2.3,3.88,219.8
2009-07-06 22:20:00.000 +0200,982.52,14.39,289.0,13.34,93.4,16.42,15.34,1.08,9.77,15.61,1183.28,2.74,3.63,243.6
2009-07-06 22:30:00.000 +0200,982.4,14.53,289.15,13.48,93.4,16.57,15.47,1.09,9.86,15.75,1182.49,2.77,4.13,238.5
